zip,station id,station name,station distance
02130,8446166,"Duxbury, Duxbury Harbor",29.447494143937547
02131,8446166,"Duxbury, Duxbury Harbor",28.90163432932386
02132,8446166,"Duxbury, Duxbury Harbor",30.254876317424074
02134,8440889,Riverside,28.132758800056767
02135,8440889,Riverside,28.853270149646832
02136,8446166,"Duxbury, Duxbury Harbor",27.89435591298949
02138,8440889,Riverside,26.68057967263171
02139,8440889,Riverside,27.698181900183286
02140,8440889,Riverside,25.814176648205798
02141,8440889,Riverside,27.161119400080576
02142,8440889,Riverside,27.770944536857513
02143,8440889,Riverside,26.411407798180026
02144,8440889,Riverside,25.23887993670612
02145,8440889,Riverside,25.697862882911465
02148,8440889,Riverside,23.094724677459848
02149,8440889,Riverside,24.722081773929624
02150,8440889,Riverside,25.431386382424336
02151,8440889,Riverside,24.150014214836336
02152,8440889,Riverside,27.463169542594965
02155,8440889,Riverside,23.51229625481865
02163,8440889,Riverside,27.545375398470973
02169,8446166,"Duxbury, Duxbury Harbor",22.376104562536
02170,8446166,"Duxbury, Duxbury Harbor",23.706502682072813
02171,8446166,"Duxbury, Duxbury Harbor",25.074142213491346
02176,8440889,Riverside,21.275075968858264
02180,8440889,Riverside,20.007025906263106
02184,8446166,"Duxbury, Duxbury Harbor",20.610201475611927
02186,8446166,"Duxbury, Duxbury Harbor",25.376872018916124
02188,8446166,"Duxbury, Duxbury Harbor",18.69764765043922
02189,8446166,"Duxbury, Duxbury Harbor",17.764294356918565
02190,8446166,"Duxbury, Duxbury Harbor",16.98202903419788
02191,8446166,"Duxbury, Duxbury Harbor",19.882868648512073
02199,8440889,Riverside,28.73808827318681
02203,8440889,Riverside,27.8449209165464
02210,8446166,"Duxbury, Duxbury Harbor",28.530616010027302
02215,8440889,Riverside,28.757194214034634
02301,8446166,"Duxbury, Duxbury Harbor",19.302656993776875
02302,8446166,"Duxbury, Duxbury Harbor",17.20675751612043
02322,8446166,"Duxbury, Duxbury Harbor",20.742506505608077
02324,8446493,Plymouth,16.315389732433985
02330,8446493,Plymouth,7.01240952967784
02332,8446166,"Duxbury, Duxbury Harbor",1.8977529838896865
02333,8446166,"Duxbury, Duxbury Harbor",13.88197269872607
02338,8446166,"Duxbury, Duxbury Harbor",10.231347379128865
02339,8446166,"Duxbury, Duxbury Harbor",11.2048726672574
02341,8446166,"Duxbury, Duxbury Harbor",10.166596980666498
02343,8446166,"Duxbury, Duxbury Harbor",18.20638862635917
02346,8446493,Plymouth,12.084567397566472
02347,8446493,Plymouth,17.502195425255696
02351,8446166,"Duxbury, Duxbury Harbor",15.776269697017966
02356,8446166,"Duxbury, Duxbury Harbor",23.127276611201648
02357,8446166,"Duxbury, Duxbury Harbor",21.105946021796584
02359,8446166,"Duxbury, Duxbury Harbor",7.256394131394997
02360,8446493,Plymouth,5.608942960960852
02364,8446493,Plymouth,4.530919695259592
02366,8447191,"Cape Cod Canal, Bournedale",7.376385228269766
02367,8446493,Plymouth,7.248973714457805
02368,8446166,"Duxbury, Duxbury Harbor",21.768355005704226
02370,8446166,"Duxbury, Duxbury Harbor",13.885579275465426
02375,8446166,"Duxbury, Duxbury Harbor",21.033540789741767
02379,8446166,"Duxbury, Duxbury Harbor",18.347649305142678
02382,8446166,"Duxbury, Duxbury Harbor",14.105302157115045
02420,8440889,Riverside,22.309807405038484
02421,8440889,Riverside,23.923545839379344
02445,8440889,Riverside,30.402180865104206
02446,8440889,Riverside,29.1038878165094
